"week","rank_away","rank_home","game_type","neutral","spread","home_win","home_season","average_spread","average_fumbles","average_q1_points","average_q2_points","average_q3_points","average_q4_points","average_first_downs","average_run_pass_ratio","average_rush_yard_to_total_yards","average_time_of_possession","average_interceptions","average_number_of_penalties","average_penalty_yards","average_third_down_completion_rate","average_pass_completion_rate"
7,15,26,"regular","False",8,"Win","South Carolina_2020",8.0,0.0,0.0,14.0,13.0,3.0,20.0,1.7916666666666667,0.5151515151515151,31.28,1.0,5.0,39.0,0.5384615384615384,0.625
10,7,26,"regular","False",-45,"Loss","South Carolina_2020",-13.666666666666666,0.3333333333333333,2.3333333333333335,4.666666666666667,9.0,4.0,17.0,1.193986568986569,0.36110444817568826,29.25333333333333,1.3333333333333333,3.3333333333333335,28.0,0.3842490842490842,0.5648656898656899
12,26,26,"regular","False",-7,"Loss","South Carolina_2020",-14.666666666666666,0.0,0.0,4.666666666666667,5.333333333333333,4.333333333333333,15.666666666666666,1.2584776334776335,0.4171039012028411,28.12,1.3333333333333333,5.666666666666667,43.0,0.3759157509157509,0.5532106782106783
13,9,26,"regular","False",-29,"Loss","South Carolina_2020",-27.0,0.0,0.0,3.3333333333333335,1.0,5.333333333333333,15.0,1.3127705627705628,0.34672983082877074,27.310000000000002,1.3333333333333333,4.666666666666667,33.333333333333336,0.298992673992674,0.6176046176046176
1,26,26,"regular","False",46,"Win","South Carolina_2021",46.0,1.0,15.0,14.0,3.0,14.0,22.0,1.7407407407407407,0.5785876993166287,34.67,0.0,8.0,61.0,0.5384615384615384,0.6666666666666666
4,26,26,"regular","False",-6,"Loss","South Carolina_2021",-6.0,0.0,0.0,0.0,7.0,3.0,12.0,1.04,0.26851851851851855,24.4,0.0,5.0,45.0,0.25,0.68
5,26,26,"regular","False",9,"Win","South Carolina_2021",16.333333333333332,1.3333333333333333,6.0,9.333333333333334,4.333333333333333,6.666666666666667,17.666666666666668,1.201423384168482,0.3769380276678955,29.900000000000002,0.0,7.666666666666667,66.33333333333333,0.3653846153846154,0.644967320261438
7,26,26,"regular","False",1,"Win","South Carolina_2021",1.3333333333333333,1.6666666666666667,5.666666666666667,4.666666666666667,3.3333333333333335,4.333333333333333,16.0,0.9259383753501401,0.2710995482531063,27.936666666666667,0.6666666666666666,8.333333333333334,71.33333333333333,0.3653846153846154,0.6322689075630252
10,26,26,"regular","False",23,"Win","South Carolina_2021",11.0,1.6666666666666667,9.0,11.333333333333334,4.333333333333333,3.3333333333333335,19.0,1.1626050420168068,0.3878388365610221,31.903333333333332,0.6666666666666666,7.0,58.0,0.3376068376068376,0.6000466853408031
12,26,26,"regular","False",4,"Win","South Carolina_2021",9.333333333333334,0.6666666666666666,8.0,11.333333333333334,5.666666666666667,2.3333333333333335,17.666666666666668,1.799206349206349,0.45557891636323006,31.886666666666667,1.0,4.666666666666667,35.333333333333336,0.2720797720797721,0.6261904761904762
13,23,26,"regular","False",-30,"Loss","South Carolina_2021",-1.0,0.0,3.3333333333333335,11.333333333333334,5.666666666666667,0.0,16.0,1.6531746031746033,0.438134117365033,31.766666666666666,1.0,2.3333333333333335,16.666666666666668,0.17592592592592593,0.5674603174603174
17,26,26,"post","True",17,"Win","South Carolina_2021",-3.0,0.0,6.0,7.0,4.666666666666667,2.0,18.0,2.203174603174603,0.4166645923747627,32.67666666666667,1.0,3.3333333333333335,21.666666666666668,0.3021885521885522,0.6396825396825397
1,26,26,"regular","False",21,"Win","South Carolina_2022",21.0,0.0,0.0,12.0,16.0,7.0,19.0,0.8648648648648649,0.2581699346405229,35.27,2.0,5.0,70.0,0.21428571428571427,0.6216216216216216
3,1,26,"regular","False",-41,"Loss","South Carolina_2022",-41.0,0.0,0.0,0.0,0.0,7.0,17.0,0.8823529411764706,0.3006535947712418,29.33,3.0,5.0,60.0,0.3076923076923077,0.5588235294117647
4,26,26,"regular","False",36,"Win","South Carolina_2022",5.333333333333333,0.3333333333333333,1.0,9.666666666666666,12.666666666666666,9.333333333333334,21.333333333333332,1.0952264481676248,0.36670264436049643,30.389999999999997,2.0,6.666666666666667,65.66666666666667,0.3823260073260073,0.6370714606008724
5,26,26,"regular","False",40,"Win","South Carolina_2022",11.666666666666666,0.6666666666666666,3.6666666666666665,10.333333333333334,12.0,11.666666666666666,22.0,1.151382604323781,0.4332862635067248,28.333333333333332,2.0,6.666666666666667,61.333333333333336,0.4775641025641026,0.6965309200603317
8,26,26,"regular","False",6,"Win","South Carolina_2022",27.333333333333332,1.3333333333333333,9.333333333333334,10.333333333333334,14.333333333333334,11.333333333333334,20.666666666666668,1.323931623931624,0.47059753611211513,27.50666666666667,1.0,7.0,62.0,0.5416666666666666,0.6702564102564103
9,26,25,"regular","False",-13,"Loss","South Carolina_2022",11.0,1.3333333333333333,8.333333333333334,7.0,8.0,6.666666666666667,16.0,1.0666666666666667,0.34271455754897207,26.456666666666667,1.0,5.333333333333333,54.666666666666664,0.4615384615384615,0.648888888888889
12,5,26,"regular","False",25,"Win","South Carolina_2022",6.0,1.0,12.666666666666666,7.0,5.666666666666667,9.0,20.666666666666668,1.0555555555555556,0.27423270936415356,29.74666666666667,0.3333333333333333,6.666666666666667,60.666666666666664,0.5372960372960373,0.6541520467836257
17,21,19,"post","True",-7,"Loss","South Carolina_2022",1.6666666666666667,0.6666666666666666,14.0,8.0,5.666666666666667,9.333333333333334,23.0,0.7385487528344671,0.19825660213804633,28.580000000000002,0.6666666666666666,7.333333333333333,64.33333333333333,0.48174048174048173,0.7050364005251223
1,21,26,"regular","True",-14,"Loss","South Carolina_2023",-14.0,0.0,7.0,7.0,0.0,3.0,20.0,0.7948717948717948,-0.005698005698005698,27.38,0.0,6.0,35.0,0.2857142857142857,0.7692307692307693
2,26,26,"regular","False",26,"Win","South Carolina_2023",26.0,1.0,7.0,20.0,13.0,7.0,25.0,1.0263157894736843,0.18914185639229422,31.88,0.0,8.0,60.0,0.6,0.8421052631578947
4,26,26,"regular","False",7,"Win","South Carolina_2023",6.333333333333333,0.6666666666666666,7.0,13.333333333333334,6.666666666666667,6.666666666666667,21.333333333333332,1.390395861448493,0.17225906134254063,30.319999999999997,0.0,6.0,43.333333333333336,0.42344322344322344,0.8371120107962212
7,26,26,"regular","False",-2,"Loss","South Carolina_2023",10.333333333333334,1.0,9.333333333333334,13.333333333333334,7.666666666666667,10.666666666666666,22.333333333333332,1.4921052631578948,0.2831189700519117,30.26,0.3333333333333333,7.0,59.0,0.4948717948717949,0.8362573099415204
10,26,26,"regular","False",10,"Win","South Carolina_2023",5.0,0.6666666666666666,11.666666666666666,9.0,5.666666666666667,11.666666666666666,20.666666666666668,1.4747863247863249,0.28086403431458956,30.593333333333334,0.6666666666666666,7.666666666666667,72.33333333333333,0.39010989010989006,0.7863247863247863
11,26,26,"regular","False",41,"Win","South Carolina_2023",16.333333333333332,0.3333333333333333,11.333333333333334,7.0,8.0,15.0,21.333333333333332,0.9136752136752136,0.2628398499659699,29.099999999999998,1.0,8.333333333333334,74.0,0.42857142857142855,0.7455840455840456
12,26,26,"regular","False",3,"Win","South Carolina_2023",18.0,0.0,10.0,4.666666666666667,7.0,12.333333333333334,19.333333333333332,0.9544159544159544,0.21873011955022717,30.583333333333332,0.6666666666666666,8.333333333333334,78.33333333333333,0.38095238095238093,0.724596391263058
13,24,26,"regular","False",-9,"Loss","South Carolina_2023",11.666666666666666,0.3333333333333333,7.666666666666667,2.3333333333333335,4.666666666666667,9.0,16.666666666666668,0.8796296296296297,0.27036380532640986,26.956666666666667,0.6666666666666666,6.333333333333333,55.0,0.33699633699633696,0.6604938271604938
1,26,26,"regular","False",4,"Win","South Carolina_2024",4.0,1.0,10.0,3.0,3.0,7.0,18.0,2.4347826086956523,0.6041666666666666,35.77,0.0,5.0,33.0,0.2777777777777778,0.43478260869565216
3,16,26,"regular","False",-3,"Loss","South Carolina_2024",-3.0,2.0,7.0,17.0,0.0,9.0,18.0,2.05,0.6105527638190955,27.05,1.0,13.0,123.0,0.25,0.55
4,26,26,"regular","False",43,"Win","South Carolina_2024",14.666666666666666,1.3333333333333333,10.666666666666666,9.0,3.3333333333333335,12.333333333333334,21.0,2.149248523886205,0.5706623966828679,32.95666666666667,0.3333333333333333,8.333333333333334,75.33333333333333,0.29497354497354494,0.5628287707997853
6,12,26,"regular","False",-24,"Loss","South Carolina_2024",5.333333333333333,1.3333333333333333,7.333333333333333,9.0,2.3333333333333335,10.0,21.333333333333332,1.7719977553310884,0.5300828794659705,31.909999999999997,0.6666666666666666,9.333333333333334,91.0,0.30654761904761907,0.6199214365881033
10,10,26,"regular","False",24,"Win","South Carolina_2024",14.333333333333334,1.0,9.666666666666666,5.333333333333333,5.666666666666667,11.666666666666666,24.0,1.6195286195286194,0.5064395053627501,32.62666666666667,0.3333333333333333,6.0,58.333333333333336,0.3257783882783883,0.5970819304152637
12,23,21,"regular","False",4,"Win","South Carolina_2024",1.3333333333333333,0.6666666666666666,7.0,7.666666666666667,3.3333333333333335,9.0,22.333333333333332,1.3652076318742985,0.4193271641520481,30.03333333333333,0.6666666666666666,5.0,43.0,0.34006410256410263,0.5958473625140291
13,26,18,"regular","False",44,"Win","South Carolina_2024",24.0,0.6666666666666666,9.333333333333334,11.333333333333334,8.0,16.0,27.333333333333332,1.410030864197531,0.4038028801993549,29.823333333333334,0.6666666666666666,5.0,38.666666666666664,0.5136752136752137,0.675077160493827
1,26,26,"regular","False",31,"Win","Tennessee_2014",31.0,0.0,14.0,3.0,7.0,14.0,24.0,0.975,0.28720626631853785,34.48,0.0,6.0,40.0,0.4444444444444444,0.7
2,26,26,"regular","False",15,"Win","Tennessee_2014",15.0,0.0,10.0,14.0,7.0,3.0,23.0,1.1842105263157894,0.40481927710843374,30.75,1.0,2.0,14.0,0.5,0.5789473684210527
6,26,26,"regular","False",-1,"Loss","Tennessee_2014",15.0,0.3333333333333333,8.0,6.666666666666667,6.666666666666667,5.666666666666667,19.666666666666668,0.967600089968511,0.27073240574890467,31.24333333333333,1.0,5.333333333333333,34.333333333333336,0.4128540305010893,0.6485380116959064
7,26,26,"regular","False",35,"Win","Tennessee_2014",16.333333333333332,0.6666666666666666,5.666666666666667,11.333333333333334,9.0,3.3333333333333335,18.333333333333332,1.1253587106581662,0.2955852189368431,29.266666666666666,1.0,3.6666666666666665,22.666666666666668,0.41855203619909503,0.668078241580964
9,4,26,"regular","False",-14,"Loss","Tennessee_2014",6.666666666666667,1.0,2.3333333333333335,10.0,9.0,3.3333333333333335,17.666666666666668,1.1287700167010513,0.31817374536632076,29.206666666666667,1.0,4.333333333333333,29.0,0.4448678256727792,0.6695402298850576
12,26,26,"regular","False",34,"Win","Tennessee_2014",18.333333333333332,0.6666666666666666,7.0,15.333333333333334,12.666666666666666,3.3333333333333335,23.0,1.4671136653895276,0.4177120850128384,30.933333333333337,0.3333333333333333,2.6666666666666665,26.0,0.48408351194728905,0.6657088122605364
13,20,26,"regular","False",-8,"Loss","Tennessee_2014",4.0,0.6666666666666666,5.666666666666667,13.0,8.0,3.6666666666666665,22.333333333333332,1.238741009612153,0.36044523562075176,30.583333333333332,0.6666666666666666,4.0,37.666666666666664,0.4413484692122463,0.6321334946561806
17,26,26,"post","True",17,"Win","Tennessee_2014",14.333333333333334,0.3333333333333333,12.666666666666666,14.333333333333334,8.0,3.6666666666666665,24.333333333333332,1.6133201341912777,0.4075445712686509,31.02,0.6666666666666666,4.0,45.0,0.3872549019607843,0.6952648077874938
1,26,25,"regular","True",29,"Win","Tennessee_2015",29.0,0.0,21.0,14.0,14.0,10.0,29.0,2.782608695652174,0.6605960264900662,33.85,0.0,4.0,40.0,0.5625,0.6521739130434783
2,19,23,"regular","False",-7,"Loss","Tennessee_2015",-7.0,0.0,10.0,7.0,0.0,0.0,19.0,1.4516129032258065,0.5078740157480315,27.33,1.0,10.0,80.0,0.3333333333333333,0.41935483870967744
3,26,26,"regular","False",45,"Win","Tennessee_2015",22.333333333333332,0.0,13.666666666666666,17.333333333333332,9.333333333333334,3.3333333333333335,24.333333333333332,1.9746255904305912,0.5460895666520728,31.36,0.3333333333333333,5.666666666666667,45.0,0.4176587301587302,0.5985555609292129
5,26,26,"regular","False",-4,"Loss","Tennessee_2015",11.333333333333334,0.3333333333333333,11.333333333333334,13.666666666666666,5.666666666666667,0.0,21.0,1.3443866558438307,0.44735207836999596,28.31,0.3333333333333333,5.666666666666667,44.666666666666664,0.3759920634920635,0.5613444367615669
6,19,26,"regular","False",7,"Win","Tennessee_2015",16.0,0.6666666666666666,9.0,16.0,10.333333333333334,2.3333333333333335,23.333333333333332,1.2414680690542759,0.41100871666593153,30.549999999999997,0.3333333333333333,3.3333333333333335,23.0,0.4130291005291005,0.6199721889377062
10,26,26,"regular","False",3,"Win","Tennessee_2015",2.0,1.3333333333333333,10.333333333333334,6.666666666666667,8.0,3.3333333333333335,21.333333333333332,1.0802104625634037,0.3794091640932246,28.8,0.6666666666666666,4.333333333333333,33.666666666666664,0.46064814814814814,0.5746713099654276
11,26,26,"regular","False",24,"Win","Tennessee_2015",11.333333333333334,1.0,8.0,9.0,7.0,5.666666666666667,23.0,1.3543417366946777,0.45110201110844156,30.24,1.0,3.6666666666666665,24.0,0.46064814814814814,0.6087768440709618
13,26,26,"regular","False",25,"Win","Tennessee_2015",17.333333333333332,0.6666666666666666,12.666666666666666,7.666666666666667,7.666666666666667,6.666666666666667,23.333333333333332,1.6667226890756304,0.5291164306606765,29.233333333333334,0.6666666666666666,4.666666666666667,34.666666666666664,0.49198717948717946,0.6103641456582634
17,13,23,"post","True",39,"Win","Tennessee_2015",29.333333333333332,0.0,10.333333333333334,10.0,7.666666666666667,12.666666666666666,25.0,1.8536507936507938,0.5834815100257559,31.399999999999995,0.3333333333333333,5.333333333333333,49.0,0.49198717948717946,0.5920634920634921
1,26,9,"regular","False",7,"Win","Tennessee_2016",7.0,1.0,3.0,0.0,3.0,7.0,19.0,1.4827586206896552,0.3981191222570533,26.52,1.0,6.0,55.0,0.4375,0.5517241379310345
2,26,17,"regular","True",21,"Win","Tennessee_2016",21.0,0.0,0.0,24.0,7.0,14.0,16.0,2.4210526315789473,0.7242424242424242,28.27,1.0,6.0,60.0,0.23076923076923078,0.5263157894736842
3,26,15,"regular","False",9,"Win","Tennessee_2016",12.333333333333334,0.3333333333333333,3.3333333333333335,10.333333333333334,5.666666666666667,9.333333333333334,19.333333333333332,1.819788935941386,0.5399620996582417,28.13,1.0,7.0,69.66666666666667,0.3894230769230769,0.5939145437028075
4,19,14,"regular","False",10,"Win","Tennessee_2016",13.333333333333334,0.0,2.3333333333333335,11.333333333333334,9.333333333333334,14.0,20.333333333333332,1.7901825270246323,0.5270683092405627,29.546666666666667,1.3333333333333333,6.666666666666667,64.66666666666667,0.3808446455505279,0.5716226593419576
7,1,9,"regular","False",-39,"Loss","Tennessee_2016",-6.666666666666667,0.0,2.3333333333333335,5.666666666666667,8.0,9.333333333333334,18.666666666666668,1.3272510046703596,0.3510938406280572,29.60666666666667,1.3333333333333333,5.0,48.0,0.36642156862745096,0.5897324499475037
10,26,26,"regular","False",55,"Win","Tennessee_2016",8.666666666666666,0.0,7.0,9.0,8.0,10.333333333333334,18.0,1.117374461460483,0.3105176492509577,25.983333333333334,1.0,4.0,40.333333333333336,0.36642156862745096,0.6267694869845407
11,26,26,"regular","False",13,"Win","Tennessee_2016",9.666666666666666,0.6666666666666666,11.666666666666666,10.333333333333334,8.0,8.0,20.333333333333332,1.4119872560732774,0.39994268383559567,23.94333333333333,0.6666666666666666,5.333333333333333,48.333333333333336,0.29583333333333334,0.6688570290720829
12,26,19,"regular","False",26,"Win","Tennessee_2016",31.333333333333332,0.6666666666666666,14.0,12.666666666666666,11.666666666666666,17.333333333333332,24.666666666666668,1.749719416386083,0.5457783257575503,24.076666666666664,0.3333333333333333,6.666666666666667,60.0,0.4333333333333333,0.7025813692480359
17,26,21,"post","True",14,"Win","Tennessee_2016",17.666666666666668,1.0,7.0,14.0,10.333333333333334,18.666666666666668,26.0,1.7744107744107744,0.567665844044692,28.343333333333334,0.3333333333333333,6.666666666666667,58.0,0.40952380952380957,0.6327308169413431
2,26,25,"regular","False",35,"Win","Tennessee_2017",35.0,1.0,14.0,14.0,7.0,7.0,24.0,1.2333333333333334,0.4050632911392405,29.12,1.0,6.0,53.0,0.5384615384615384,0.5666666666666667
4,26,26,"regular","False",4,"Win","Tennessee_2017",4.0,1.0,0.0,14.0,3.0,0.0,18.0,1.21875,0.4231974921630094,29.53,0.0,5.0,51.0,0.3888888888888889,0.59375
5,7,26,"regular","False",-41,"Loss","Tennessee_2017",-0.6666666666666666,1.3333333333333333,4.666666666666667,9.333333333333334,3.3333333333333335,2.3333333333333335,16.333333333333332,1.237650966183575,0.421626833870703,27.89,1.0,5.333333333333333,43.333333333333336,0.3368945868945869,0.546225845410628
7,26,26,"regular","False",-6,"Loss","Tennessee_2017",-14.333333333333334,1.0,2.0,5.666666666666667,1.0,0.0,13.666666666666666,1.5107503813882535,0.4447085036227085,27.28333333333333,0.6666666666666666,5.666666666666667,39.0,0.2343304843304843,0.55031941266209
10,26,26,"regular","False",14,"Win","Tennessee_2017",-11.0,0.6666666666666666,4.333333333333333,2.0,4.666666666666667,0.0,12.333333333333334,1.7076749845628563,0.45443632369535614,27.066666666666666,0.6666666666666666,5.0,31.666666666666668,0.15598290598290598,0.511132904725582
12,20,26,"regular","False",-20,"Loss","Tennessee_2017",-4.0,0.6666666666666666,4.333333333333333,5.333333333333333,4.666666666666667,0.0,14.0,1.7407184628237262,0.35303114465362606,29.22,0.0,5.0,31.666666666666668,0.2532051282051282,0.5383792815371763
13,26,26,"regular","False",-18,"Loss","Tennessee_2017",-8.0,0.6666666666666666,7.0,4.333333333333333,5.666666666666667,2.3333333333333335,13.666666666666666,1.374689754689755,0.2719591901801371,27.37,0.3333333333333333,4.333333333333333,27.333333333333332,0.25961538461538464,0.5575180375180375
1,17,26,"regular","True",-26,"Loss","Tennessee_2018",-26.0,0.0,0.0,7.0,7.0,0.0,19.0,1.52,0.42857142857142855,32.38,0.0,6.0,48.0,0.35714285714285715,0.76
2,26,26,"regular","False",56,"Win","Tennessee_2018",56.0,0.0,10.0,28.0,7.0,14.0,19.0,2.75,0.45893719806763283,30.87,0.0,3.0,19.0,0.4,0.6875
3,26,26,"regular","False",24,"Win","Tennessee_2018",18.0,0.6666666666666666,4.333333333333333,14.0,7.0,7.0,20.666666666666668,2.3005263157894738,0.5204455838796872,32.21666666666667,0.0,5.666666666666667,44.0,0.3634920634920635,0.7105701754385966
4,26,26,"regular","False",-26,"Loss","Tennessee_2018",18.0,2.0,4.333333333333333,12.666666666666666,8.0,9.666666666666666,20.333333333333332,2.513859649122807,0.5204455838796872,32.89666666666667,0.6666666666666666,5.666666666666667,47.333333333333336,0.3925925925925926,0.5905701754385965
8,1,26,"regular","False",-37,"Loss","Tennessee_2018",-13.0,2.3333333333333335,1.0,8.0,8.0,5.0,18.333333333333332,1.9971929824561405,0.40751819744370615,31.756666666666664,0.6666666666666666,7.666666666666667,60.666666666666664,0.33618233618233617,0.5480701754385965
10,26,26,"regular","False",11,"Win","Tennessee_2018",-17.333333333333332,1.6666666666666667,4.666666666666667,5.666666666666667,5.666666666666667,2.6666666666666665,13.666666666666666,1.532698412698413,0.2176310446659284,29.55,0.6666666666666666,6.333333333333333,57.333333333333336,0.33618233618233617,0.5739682539682539
11,11,26,"regular","False",17,"Win","Tennessee_2018",-3.0,1.0,5.666666666666667,9.333333333333334,4.666666666666667,0.0,13.0,1.4793650793650794,0.24872212187351042,28.133333333333336,0.0,5.666666666666667,48.0,0.29914529914529914,0.6406349206349207
12,26,26,"regular","False",-33,"Loss","Tennessee_2018",-1.6666666666666667,1.0,5.666666666666667,8.0,4.666666666666667,0.0,12.333333333333334,1.5238095238095237,0.3158599847706072,26.526666666666667,0.6666666666666666,4.666666666666667,48.0,0.2888888888888889,0.5650793650793651
1,26,26,"regular","False",-8,"Loss","Tennessee_2019",-8.0,2.0,14.0,3.0,3.0,10.0,21.0,0.775,0.2301980198019802,29.43,1.0,3.0,24.0,0.6153846153846154,0.65
2,26,26,"regular","False",-3,"Loss","Tennessee_2019",-3.0,0.0,7.0,6.0,0.0,3.0,20.0,1.75,0.5789473684210527,33.98,1.0,6.0,50.0,0.3125,0.6071428571428571
3,26,26,"regular","False",45,"Win","Tennessee_2019",11.333333333333334,0.6666666666666666,14.0,8.666666666666666,3.3333333333333335,4.333333333333333,21.0,1.5083333333333335,0.45027068496323314,30.063333333333333,0.6666666666666666,4.666666666666667,46.333333333333336,0.4426282051282051,0.5944862155388471
6,3,26,"regular","False",-29,"Loss","Tennessee_2019",4.333333333333333,0.3333333333333333,11.666666666666666,10.0,2.3333333333333335,1.0,20.666666666666668,1.542929292929293,0.44156522258026015,28.096666666666664,0.6666666666666666,5.666666666666667,55.333333333333336,0.3763888888888889,0.529334700387332
7,26,26,"regular","False",10,"Win","Tennessee_2019",8.666666666666666,0.3333333333333333,11.666666666666666,9.0,3.3333333333333335,2.3333333333333335,18.666666666666668,2.0072150072150072,0.42598706149126314,27.78,1.0,4.666666666666667,50.0,0.42777777777777776,0.5650489861016177
9,26,26,"regular","False",20,"Win","Tennessee_2019",0.3333333333333333,0.3333333333333333,5.666666666666667,8.0,5.666666666666667,5.666666666666667,18.0,1.7627705627705625,0.3375277258669791,30.343333333333334,1.0,5.666666666666667,44.666666666666664,0.4134920634920635,0.5896103896103896
10,26,26,"regular","False",23,"Win","Tennessee_2019",17.666666666666668,0.0,5.333333333333333,11.333333333333334,8.0,5.666666666666667,18.0,1.9513227513227516,0.40305459886783507,33.806666666666665,1.0,4.666666666666667,29.333333333333332,0.40280830280830277,0.635626102292769
14,26,26,"regular","False",18,"Win","Tennessee_2019",20.333333333333332,0.0,5.333333333333333,15.0,7.0,5.666666666666667,18.666666666666668,1.7076252723311545,0.4630603757589273,32.29666666666667,0.6666666666666666,6.666666666666667,40.0,0.4010989010989012,0.5151779230210604
17,26,26,"post","True",1,"Win","Tennessee_2019",14.0,0.0,4.333333333333333,12.333333333333334,3.3333333333333335,7.0,18.333333333333332,1.628540305010893,0.4921762770397769,30.99,1.3333333333333333,6.333333333333333,42.0,0.4153846153846154,0.5014524328249819
5,26,21,"regular","False",23,"Win","Tennessee_2020",23.0,0.0,7.0,14.0,7.0,7.0,26.0,2.217391304347826,0.5497630331753555,31.83,0.0,3.0,20.0,0.46153846153846156,0.6086956521739131
7,26,18,"regular","False",-27,"Loss","Tennessee_2020",-27.0,1.0,0.0,7.0,0.0,0.0,18.0,1.5769230769230769,0.6097560975609756,26.02,3.0,6.0,63.0,0.25,0.5769230769230769
8,2,26,"regular","False",-31,"Loss","Tennessee_2020",-11.666666666666666,0.6666666666666666,2.3333333333333335,10.333333333333334,4.666666666666667,2.3333333333333335,20.0,1.7714381270903008,0.5399280104661942,27.74,1.0,5.666666666666667,38.666666666666664,0.32051282051282054,0.5818729096989966
14,6,26,"regular","False",-12,"Loss","Tennessee_2020",-23.333333333333332,0.6666666666666666,0.0,8.0,2.3333333333333335,4.0,19.333333333333332,1.3836590436590435,0.45048604132391007,28.38,1.0,6.333333333333333,45.333333333333336,0.25555555555555554,0.6222176022176021
16,5,26,"regular","False",-21,"Loss","Tennessee_2020",-21.333333333333332,0.6666666666666666,2.3333333333333335,7.666666666666667,2.3333333333333335,4.0,17.666666666666668,1.1413513513513514,0.28479269424959425,24.99,0.3333333333333333,6.333333333333333,42.666666666666664,0.22777777777777775,0.62990990990991
1,26,26,"regular","False",32,"Win","Tennessee_2021",32.0,2.0,14.0,0.0,14.0,10.0,30.0,2.6666666666666665,0.6863157894736842,26.12,0.0,5.0,45.0,0.4666666666666667,0.5
2,26,26,"regular","False",-7,"Loss","Tennessee_2021",-7.0,2.0,10.0,10.0,7.0,7.0,20.0,1.0,0.36363636363636365,23.92,1.0,13.0,134.0,0.46153846153846156,0.6666666666666666
3,26,26,"regular","False",56,"Win","Tennessee_2021",27.0,1.6666666666666667,12.666666666666666,8.0,14.0,8.0,24.666666666666668,1.7118055555555554,0.5114548743780096,25.203333333333337,0.3333333333333333,7.0,71.33333333333333,0.411965811965812,0.5972222222222222
6,26,26,"regular","False",25,"Win","Tennessee_2021",24.666666666666668,1.0,17.333333333333332,11.333333333333334,9.333333333333334,7.0,22.666666666666668,1.5330615942028984,0.45711797280203575,25.189999999999998,0.3333333333333333,6.0,66.33333333333333,0.49170437405731526,0.6769323671497585
7,13,26,"regular","False",-5,"Loss","Tennessee_2021",25.333333333333332,0.6666666666666666,17.0,9.0,9.333333333333334,7.0,25.666666666666668,1.774440904547726,0.49436409570126355,25.833333333333332,0.0,3.6666666666666665,37.666666666666664,0.5143288084464555,0.6616066966516742
11,1,26,"regular","False",-24,"Loss","Tennessee_2021",-1.3333333333333333,0.6666666666666666,15.666666666666666,4.333333333333333,2.3333333333333335,7.0,25.0,1.5348575712143928,0.3802662267096351,26.419999999999998,0.3333333333333333,4.666666666666667,39.333333333333336,0.5617647058823529,0.6616066966516742
12,26,26,"regular","False",46,"Win","Tennessee_2021",5.666666666666667,0.6666666666666666,11.0,8.0,7.0,8.333333333333334,26.333333333333332,1.3189655172413792,0.3543754646523725,25.393333333333334,0.3333333333333333,6.0,44.333333333333336,0.5688948306595366,0.6910919540229884
13,26,26,"regular","False",24,"Win","Tennessee_2021",15.333333333333334,0.6666666666666666,10.333333333333334,12.666666666666666,9.333333333333334,8.333333333333334,25.0,1.5220306513409962,0.41133672167481045,24.02,0.3333333333333333,5.333333333333333,41.666666666666664,0.47575757575757577,0.6693805874840356
1,26,26,"regular","False",49,"Win","Tennessee_2022",49.0,1.0,17.0,21.0,14.0,7.0,32.0,1.457142857142857,0.38312829525483305,29.92,0.0,6.0,48.0,0.38461538461538464,0.7714285714285715
3,26,15,"regular","False",57,"Win","Tennessee_2022",57.0,0.0,14.0,21.0,14.0,14.0,28.0,1.8,0.3520710059171598,24.72,0.0,11.0,118.0,0.46153846153846156,0.8
4,20,11,"regular","False",5,"Win","Tennessee_2022",37.0,1.0,11.333333333333334,18.666666666666668,14.0,9.333333333333334,29.0,1.5857142857142856,0.37643217446473837,26.563333333333333,0.0,7.666666666666667,72.0,0.5042735042735043,0.7857142857142857
7,3,6,"regular","False",3,"Win","Tennessee_2022",21.666666666666668,1.0,12.666666666666666,14.0,11.333333333333334,13.0,28.0,1.5193548387096774,0.3557186274867899,24.096666666666664,0.3333333333333333,7.666666666666667,69.0,0.5427350427350427,0.7543778801843318
8,26,3,"regular","False",41,"Win","Tennessee_2022",16.333333333333332,1.0,15.0,17.333333333333332,8.666666666666666,10.666666666666666,27.666666666666668,1.3337692531240917,0.3346259933304952,25.74666666666667,0.6666666666666666,8.333333333333334,66.0,0.6388888888888888,0.7219454477518994
9,19,3,"regular","False",38,"Win","Tennessee_2022",27.333333333333332,0.3333333333333333,16.333333333333332,19.333333333333332,7.333333333333333,10.666666666666666,25.0,1.367102586457425,0.34307067913003886,25.669999999999998,0.6666666666666666,8.333333333333334,66.0,0.5555555555555556,0.7133740191804708
11,26,5,"regular","False",42,"Win","Tennessee_2022",40.333333333333336,0.0,11.666666666666666,24.0,12.333333333333334,10.333333333333334,26.333333333333332,1.2723091512565199,0.35762175568234317,26.830000000000002,0.3333333333333333,9.0,72.66666666666667,0.51010101010101,0.733181602655287
1,26,12,"regular","True",36,"Win","Tennessee_2023",36.0,1.0,7.0,14.0,14.0,14.0,29.0,1.5757575757575757,0.5751503006012024,27.1,0.0,4.0,35.0,0.38461538461538464,0.696969696969697
2,26,9,"regular","False",17,"Win","Tennessee_2023",17.0,1.0,3.0,10.0,10.0,7.0,17.0,0.9696969696969697,0.5,20.73,0.0,10.0,88.0,0.25,0.6363636363636364
